fecha,IGAE_Total,IGAE_Primarias,IGAE_Secundarias,IGAE_Terciarias,Produccion_industrial,Consumo_privado,Ventas_por_menor,Importaciones_bienes_capital,Tasa_desocupacion,Horas_manufacturas,Exportaciones_manufactureras,Confianza_consumidor,Opinion_empresarial,Coincidente_SIC,Adelantado_SIC,INPC,INPC_subyacente,Precios_productor,Valor_produccion_edificacion,Valor_produccion_construccion,EMIM_remuneraciones_medias_reales,EMIM_volumen_fisico_produccion_total,ENOE_ocupados_secundario,ENOE_ocupados_terciario,EMS_personal_servicios_priv_no_fin,EMEC_comercio_por_mayor,EMEC_comercio_por_menor,IGPOSE,ENEC_valor_produccion_subsector_236,ENEC_valor_produccion_subsector_237,ENEC_valor_produccion_sector_23,INPP_mineria_sin_petroleo,INPP_mineria_con_petroleo,INPP_agricultura_forestal_pesca,INPP_con_petroleo_servicios,INPP_sin_petroleo_servicios,INPP_energia_electrica_agua_gas,IGRESE,IGREMSE,Tasa_objetivo,CETES_28_dias,CETES_91_dias,CETES_182_dias,CETES_364_dias,Credito_real_sector_privado,Credito_consumo,Credito_vivienda_banca_comercial,Credito_empresas_actividad_empresarial,Ingresos_tributarios_totales_GF_CG2_millones_pesos,IPC_bolsa,M1,M2,M3,M4,TC_FIX,TIIE_28_dias,Mbono_tasa_fija_3y,Mbono_tasa_fija_5y,Mbono_tasa_fija_10y,EE_inflacion_general_prox12m_mediana,EE_PIB_real_anual_mediana_año_t,EE_TC_pesos_dolar_cierre_año_t_mediana,SPEI_monto_total_pesos,Mas_Asalariados_ganan_hasta_tres_salarios_2025,Mas_IPC_MXX_Close,Mas_Tasa_desocupacion_2025,Mas_Tasa_neta_ocupacion_2025,Mas_Tasa_trabajo_asalariado_2025,IMSS_total_trabajadores,US_INDPRO
2022-09-01,100.695165512479,105.927618025098,99.8338540952925,100.911699018537,99.841871003685,104.010114996088,114.656365160998,4190.07759839409,3.11545042572558,102.031384672999,45997.0156875444,41.1289041518239,53.0363828614872,97.9,103.5,4.82685513401145,123.265456143486,4.79002168075427,20990493.8651885,17.5760683050102,107.238537397283,106.221372359612,24.8008972472091,62.4157614140435,79.2736550703431,110.757419149407,4.61178650542992,99.2904201946774,4.32148438134564,76.7969045482487,74.9687532712883,4.95050693841953,4.97778105598693,4.83823700407653,4.79590206184603,4.79002168074905,113.537169063563,105.856467912765,106.623536916384,9.25,9.38808302033138,2.27955924230204,2.34968671582305,2.41019016172556,15.4792300477972,15.4793358115355,13.9769008751029,14.86334450669,14.403901429704,10.7384108607954,22.6030191235643,23.2064352052307,23.3727519665808,23.4852783962347,2.98611146843598,9.02,9.62,9.49,,5.17,2.0,3.026261478588814,30.5576666445059,66.49243163705462,10.7389778133118,3.4297475552942407,57.88690241793367,64.48955710489757,16.876733987776,101.206436052256
2022-10-01,101.108451803984,103.948590307022,99.881304700476,101.526764517493,99.8915650126631,104.64208043725,115.674777613991,4258.22762726975,3.22931591415888,102.464976130763,43390.1176763479,41.3507640139661,54.1603812183962,98.3,103.8,4.83165189992426,124.078678305054,4.78927396627472,20719479.5209362,17.5696492195216,106.514320920308,107.859962514212,25.0195720144694,62.4417075065939,79.6744896111223,110.864321990983,4.61495939581137,99.3707947164767,4.30308857268892,74.2975102213617,74.6101271208667,4.88237044311396,4.93672462100878,4.85382289392353,4.79484331348547,4.78927396626998,113.930805688765,105.731098311484,106.275033160761,9.25,9.4405266180687,2.29619280207489,2.35307315028984,2.36346876253358,15.4895381880523,15.4895733219982,13.9853900089841,14.8717461686752,14.4076432717216,10.838069767706,22.6085637954379,23.2157887063343,23.3783528603625,23.4890959734845,2.97856165190036,9.594,10.33,9.98,9.52,5.46,2.1,3.0155349008501706,30.5180430912159,70.17214532371428,10.8388384159359,2.986265496099988,58.63325816771096,65.07451762147217,16.8801234790249,101.458829782399
2022-11-01,101.639451770706,114.017782643726,100.921459617436,101.338428542104,100.930210266397,104.14356781191,114.966608762919,4197.67927047334,2.93453186225423,102.481159799278,42988.0551481268,41.9433377330127,54.7039426109999,98.7,104.7,4.8356333769608,124.847879516276,4.78847680645992,19889448.9813683,17.6190244083003,106.84320084106,107.958804605886,24.7148813211005,62.8405169482384,79.069673868077,110.759769341594,4.61645474512364,99.2610457011254,4.28416243916692,91.6379039036981,78.8313078020213,4.88198818432335,4.91263505799916,4.84614431467291,4.79299402157239,4.78847680645724,114.560034146251,106.4115108144,107.316805862666,10.0,9.71825084101154,2.33068667567105,2.36864210063709,2.37825561493516,15.4969188427309,15.4969371846407,13.9950187225432,14.8760751630766,14.4153473212112,10.8646855399078,22.6078362757443,23.2197445175688,23.3845741516574,23.4965958476736,2.94494168092099,10.2875,9.73,9.39,9.75,5.21,2.8,2.995232148512309,30.5710905896144,70.17214532371428,10.8650193667943,2.986265496099988,58.63325816771096,65.07451762147217,16.8820201059659,100.90846046346
2022-12-01,102.467713240611,108.607477224796,102.354588546103,102.288042917631,102.363382649828,105.548137287904,116.287410582951,4358.66542362377,2.96318641065737,103.300885699426,42551.1880949988,42.833191363191,52.573961145572,99.5,104.3,4.83904754516305,125.545520959608,4.79060941736897,20284862.8884113,17.6120810038314,108.114618627682,108.927120211775,24.931398499892,62.5798172680307,79.3625771339896,110.574908328802,4.61229826570214,99.3141409497304,4.29457764834874,83.1888384268879,79.0604294552707,4.94237143707472,4.91641462745885,4.84993001818557,4.79376050212651,4.79060941736967,115.396931660836,108.173259290169,108.81718912923,10.5,9.93783236240275,2.35311408776232,2.37526015248309,2.38614262288775,15.5062215620203,15.5062156863766,14.0038199940216,14.8820142769459,14.4137038268907,10.7683226795749,22.6180631614946,23.2297428512525,23.3982513753224,23.5123896517537,2.96896851405032,10.7605,9.69,,8.94,,3.0,2.987700101856727,30.5733033704094,70.17214532371428,10.7689815011487,2.986265496099988,58.63325816771096,65.07451762147217,16.8850197873234,99.7537065130073
2023-01-01,102.513993758361,102.693900086509,101.840886315887,102.642957611415,101.842145617703,106.038474806829,116.654342970943,4330.19245892186,2.90661212651926,103.409099903617,46094.9546637204,44.3219610901544,52.0225594467807,99.7,104.8,4.8441521869104,126.338746693341,4.79785380287426,22087123.7356813,17.6702741053225,108.765507922953,108.156645829525,24.6432027462917,62.8020280306608,78.6272656696383,110.153729665715,4.6122925967783,99.0572476378701,4.40646140371947,90.0089971139251,82.8810705918036,4.95112733663629,4.86334711504852,4.85875806911887,4.79790814137079,4.7978538028795,114.069659800947,108.689436250359,109.764123131587,10.5,10.5952583043513,2.39598336012475,2.41564515761382,2.40745323952086,15.513937710345,15.5139157285661,14.0121416054594,14.8863752659599,14.4972069640895,10.887378470136,22.6114794431491,23.2352953037263,23.406307313507,23.5181385043339,2.93265158664773,10.8162,9.96,8.76,8.69,4.98,0.98,3.005682604407159,30.5928467637458,61.50811576346632,10.8876999080287,2.658013635304304,58.64020777107599,65.57511518729888,16.8873597403839,100.959766658261
2023-02-01,102.010666126708,106.507372645116,101.555776934465,101.917282383089,101.527062363284,105.157629050046,116.274822199203,4568.92960838124,2.81834911698528,101.996687828883,42355.3657988615,44.8284425590701,53.6525219273269,99.5,104.4,4.84915067269884,126.957460646552,4.79517782727219,21965813.3448945,17.6770391116417,108.540608949579,106.65070447197,25.3131858488331,63.083411286088,78.7520096470779,111.242202144347,4.61074507222364,99.0975412015062,4.37306997488277,92.4976082741535,83.8677121397986,4.89193852523166,4.80788025658102,4.87156868724207,4.79377076435731,4.79517782728026,115.071859704324,109.132702343381,110.212882891501,11.0,10.9462971694984,2.44095933985568,2.48244445252292,2.4904476898848,15.5211186486716,15.5211708653884,14.0205734646856,14.8898538053259,14.4560263902216,10.8592457476603,22.6114357294015,23.2346219060889,23.4078701368888,23.517622440187,2.90764849311735,11.2655,11.15,9.75,9.38,4.9,1.2,2.9856819377004897,30.5884451947123,61.50811576346632,10.8593936140992,2.658013635304304,58.64020777107599,65.57511518729888,16.8908655944756,100.717964474349
2023-03-01,101.663858021895,102.691029029716,101.489360110293,101.700316683112,101.474688219887,105.021563419742,115.637613885851,4606.58867034017,2.82615067368047,101.451822902479,43724.5709096652,44.5842987492231,51.9849369358927,99.4,104.5,4.85136963768688,127.566872938814,4.79483401978917,22345430.6923974,17.7306128012556,109.819610037358,107.313297279816,25.3244847739568,62.8524573193222,78.6480439582152,110.432223979974,4.61390464823844,98.8791626505079,4.39042475010682,100.098552705293,87.8032157379646,4.87962346832599,4.75799635142821,4.86654890228232,4.79126709657488,4.79483401980388,115.963307362579,109.648092941848,110.90948957789,11.25,11.2281246153013,2.44492689292604,2.46061950811812,2.45477080555818,15.53038039159,15.5302397540231,14.0294323991916,14.8968473253784,14.4827022914475,10.8759472893261,22.6176645129406,23.2426493245426,23.4200144503741,23.5319200071318,2.89990833051734,11.4274,10.57,9.77,,4.85,1.4,2.967332799032293,30.6240213772961,61.50811576346632,10.8764904926525,2.658013635304304,58.64020777107599,65.57511518729888,16.895841158793,101.017062868156
2023-04-01,102.575718388231,106.136761387058,102.1244178505,102.743857871299,102.115694926862,106.213745429362,117.355159095083,4776.93426188111,2.87453680475042,102.171931085288,43008.6735078235,44.4008842248619,53.8310777581632,99.6,104.8,4.85320907711136,128.021302586398,4.79463319436096,22077159.5509768,17.7679493636877,110.490545689006,109.03900123543,24.5375319033338,63.1018738571718,78.8877776448848,110.06629355004,4.61460680564405,98.903303320201,4.37730544477917,104.981707697897,91.9781486476863,4.88231299991229,4.77730636750265,4.84901124591292,4.79214708026575,4.79463319437746,116.856332279077,110.475024256051,111.591465241958,11.25,11.2524726544855,2.45688546852053,2.46651895033955,2.46271596584285,15.5383771982207,15.5383695803731,14.0368606994223,14.9017345455343,14.4883657503635,10.8971225542438,22.6228973631187,23.2503292066969,23.4273850442227,23.5394173264128,2.8959072849401,11.5445,10.5,9.2,8.89,4.78,1.6,2.9512577834521614,30.527310605408,60.29390275243999,10.8975801603897,2.8139196291138604,58.49228586247046,65.45216763818182,16.8991195164691,101.328238651035
2023-05-01,102.856103174243,104.327841323051,102.606209364957,103.013529027551,102.599136411352,107.076185999766,116.746305925692,4802.4148082642,2.93518806573202,101.44631879449,44252.324717035,44.8580065895353,51.9933054259721,99.9,105.1,4.85574291853923,128.538259706755,4.79147835037376,22868175.5273031,17.8525242309228,111.640060597499,108.423897808984,24.6690417483962,63.4123159970609,79.4130445525767,110.126748780293,4.61541770546188,99.1486497681769,4.40377927623668,121.400573568832,98.6955974369227,4.85823251556783,4.74487365902239,4.84136659547159,4.78781034350916,4.7914783503749,118.10620988742,111.794025312166,112.834229789144,11.25,11.258626721666,2.44596342889921,2.45568168247656,2.4509351603752,15.5416652642522,15.541678080264,14.0442203752235,14.8991713547291,14.4963075063873,10.8595615468998,22.628024702668,23.2565970172199,23.4359488293501,23.5433361200268,2.89092668895115,11.5057,10.46,9.1,8.76,4.74,2.0,2.942331496826876,30.6055963841312,60.29390275243999,10.8600987227515,2.8139196291138604,58.49228586247046,65.45216763818182,16.9020658709273,100.753408378323
2023-06-01,103.301050934608,104.639480708398,103.06552969506,103.478085382621,103.063288228303,107.826133772248,119.02065417632,5095.18046710913,2.61729032684493,102.323135149129,44436.9073608459,45.4393972767421,51.9856968166306,101.3,106.6,4.85691560585766,128.943498259545,4.78892322958307,22965310.9168795,17.8935984593937,112.042962681658,107.473532698805,25.1180053871747,63.0673467707481,79.0660316134456,112.21008593211,4.61945608250601,99.3985920548277,4.40606582490709,130.258265603325,102.634055672406,4.83356021199763,4.69636035128155,4.8370765277279,4.78403730020484,4.78892322957213,118.974311927659,112.568547397485,113.351414946314,11.25,11.1064287660383,2.4327854241785,2.42970830222436,2.41042858412467,15.5455640489964,15.5456748704165,14.0521971456765,14.8946473700205,14.5066868213579,10.9008501169383,22.6368569906949,23.2707228507665,23.4482000217427,23.5563192028611,2.85084300676441,11.4925,9.42,9.3,8.57,4.59,2.3,2.9085390618516134,30.5965886535794,60.29390275243999,10.9014336867587,2.8139196291138604,58.49228586247046,65.45216763818182,16.9051681243965,99.9457501950079
2023-07-01,103.538544658774,102.581508172548,103.031090492365,103.70750828068,103.032728318807,107.892101893186,119.002995233132,4960.69778293683,2.91835711158492,101.586687778507,44517.3724467856,46.4398458513529,52.0214490690278,100.3,107.2,4.86021124681231,129.431999694595,4.79248150870539,23125462.1402831,17.9427722109325,111.407849750389,108.32357742999,24.2952349729102,63.8915256330092,79.7469346285871,113.012440434867,4.62321023872656,99.6240972937895,4.41245071446651,142.402431977563,107.927418255997,4.84854883102518,4.75754341590619,4.87638060481685,4.78929963440714,4.79248150869026,119.412947790469,112.920858646904,113.205879601671,11.25,11.1716429775374,2.4312679519403,2.43499147172889,2.42443942900808,15.560495600875,15.5604176298553,14.0591260264798,14.9140404195051,14.5198630557689,10.9178296877191,22.6453527652143,23.2770777598644,23.4535378098809,23.5605669680588,2.82161958533693,11.5135,9.45,9.21,,4.49,2.5,2.884800712846709,30.5692808334606,59.0427002475765,10.9182854997108,2.9924842769626014,58.81591632860235,65.47865185113875,16.9059331261693,100.603728251175
2023-08-01,103.69057814267,103.730435221001,103.189966839244,103.907162484428,103.196396495436,108.52684558615,118.275839006464,4920.54651348282,2.6912164079176,101.735722366326,44321.2712957943,46.5361180625643,53.0171902433293,100.9,108.0,4.86552459562123,129.888925446328,4.79837606490198,24169927.7345402,17.9941268180082,111.185965072288,106.649690874441,24.9017695187507,63.4694914820325,79.9031355287132,113.8416775166,4.62594774799656,99.8909614207204,4.45402272470921,152.938326930874,113.653733551187,4.8399628477661,4.79534101364749,4.90735591879486,4.79749642925655,4.79837606489109,119.211665208832,113.652627632682,113.788388583984,11.25,11.2147158305029,2.43489671487554,2.44520851447306,2.44992180889562,15.570331309648,15.5702655004333,14.0655669906159,14.9238161488785,14.5305135857297,10.9022735780711,22.653339351489,23.2850419762284,23.4572520058111,23.5641750990316,2.83273290689108,11.509,9.77,9.43,9.1,4.32,3.0,2.8763855159214247,30.6313518579431,59.0427002475765,10.89626183528,2.9924842769626014,58.81591632860235,65.47865185113875,16.9080559936448,100.698490663573
